trial_uid,participant,cohort,trial_day,block,block_id,trial_in_block,start_bin_matlab,stop_bin_matlab,start_bin,stop_bin,n_bins_in_trial,angle_error_deg,success,time_to_target,path_efficiency,orth_changes,excluded,used_click
T5_d2135_b2_t26,T5,main,2135,2,T5/day_2135/block_2,26,10961,11461,10960,11461,501,74.73922729492188,False,10.02,0.23055141009701371,8.0,False,False
T5_d2135_b2_t27,T5,main,2135,2,T5/day_2135/block_2,27,11462,11961,11461,11961,500,87.82943725585938,False,10.0,0.29699121610162865,16.0,False,False
T5_d2135_b3_t0,T5,main,2135,3,T5/day_2135/block_3,0,225,725,224,725,501,91.07470703125,False,10.02,0.16758120321848452,12.0,False,False
T5_d2135_b3_t1,T5,main,2135,3,T5/day_2135/block_3,1,726,1226,725,1226,501,103.75550842285156,False,10.02,0.7326402040235974,14.0,False,False
T5_d2135_b3_t2,T5,main,2135,3,T5/day_2135/block_3,2,1227,1727,1226,1727,501,115.80113983154297,False,10.02,0.4754323560352461,17.0,False,False
T5_d2135_b3_t3,T5,main,2135,3,T5/day_2135/block_3,3,1728,2228,1727,2228,501,98.06562042236328,False,10.02,0.5903142363910099,13.0,False,False
T5_d2135_b3_t4,T5,main,2135,3,T5/day_2135/block_3,4,2229,2639,2228,2639,411,46.875614166259766,True,8.22,0.45539932499471547,7.0,False,False
T5_d2135_b3_t5,T5,main,2135,3,T5/day_2135/block_3,5,2640,3140,2639,3140,501,49.45152282714844,False,10.02,0.5985171850801645,14.0,False,False
T5_d2135_b3_t6,T5,main,2135,3,T5/day_2135/block_3,6,3141,3338,3140,3338,198,40.87452697753906,True,3.96,0.6326341885569835,7.0,False,False
T5_d2135_b3_t7,T5,main,2135,3,T5/day_2135/block_3,7,3339,3532,3338,3532,194,61.5992431640625,True,3.88,0.3840069999738117,5.0,False,False
T5_d2135_b3_t8,T5,main,2135,3,T5/day_2135/block_3,8,3533,3770,3532,3770,238,33.38341522216797,True,4.76,0.6499440067651038,3.0,False,False
T5_d2135_b3_t9,T5,main,2135,3,T5/day_2135/block_3,9,3771,4270,3770,4270,500,101.63024139404297,False,10.0,0.14769593734601186,16.0,False,False
T5_d2135_b3_t10,T5,main,2135,3,T5/day_2135/block_3,10,4271,4771,4270,4771,501,98.07194519042969,False,10.02,0.2708666672775371,13.0,False,False
T5_d2135_b3_t11,T5,main,2135,3,T5/day_2135/block_3,11,4772,5271,4771,5271,500,121.96066284179688,False,10.0,0.7816319952155605,11.0,False,False
T5_d2135_b3_t12,T5,main,2135,3,T5/day_2135/block_3,12,5272,5771,5271,5771,500,64.49170684814453,False,10.0,0.4564109716299793,14.0,False,False
T5_d2135_b3_t13,T5,main,2135,3,T5/day_2135/block_3,13,5772,6272,5771,6272,501,105.15016174316406,False,10.02,0.3443352125466624,6.0,False,False
T5_d2135_b3_t14,T5,main,2135,3,T5/day_2135/block_3,14,6273,6480,6272,6480,208,73.68547821044922,True,4.16,0.24311050947662324,3.0,False,False
T5_d2135_b3_t15,T5,main,2135,3,T5/day_2135/block_3,15,6481,6980,6480,6980,500,99.5707778930664,False,10.0,0.4706900076850864,7.0,False,False
T5_d2135_b3_t16,T5,main,2135,3,T5/day_2135/block_3,16,6981,7481,6980,7481,501,108.32308197021484,False,10.02,0.6388401918599269,20.0,False,False
T5_d2135_b3_t17,T5,main,2135,3,T5/day_2135/block_3,17,7482,7766,7481,7766,285,78.69058990478516,True,5.7,0.06636907407918743,8.0,False,False
T5_d2135_b3_t18,T5,main,2135,3,T5/day_2135/block_3,18,7767,8267,7766,8267,501,79.77521514892578,False,10.02,0.7918043971277505,13.0,False,False
T5_d2135_b3_t19,T5,main,2135,3,T5/day_2135/block_3,19,8268,8768,8267,8768,501,119.05387115478516,False,10.02,0.8490629440174241,14.0,False,False
T5_d2135_b3_t20,T5,main,2135,3,T5/day_2135/block_3,20,8769,9268,8768,9268,500,122.57612609863281,False,10.0,0.5345525438890097,9.0,False,False
T5_d2135_b3_t21,T5,main,2135,3,T5/day_2135/block_3,21,9269,9493,9268,9493,225,39.048702239990234,True,4.5,0.664334861100481,3.0,False,False
T5_d2135_b3_t22,T5,main,2135,3,T5/day_2135/block_3,22,9494,9993,9493,9993,500,126.38388061523438,False,10.0,0.11157642317859301,13.0,False,False
T5_d2135_b3_t23,T5,main,2135,3,T5/day_2135/block_3,23,9994,10208,9993,10208,215,62.888038635253906,True,4.3,0.6211596366150157,5.0,False,False
T5_d2135_b3_t24,T5,main,2135,3,T5/day_2135/block_3,24,10209,10709,10208,10709,501,104.50299835205078,False,10.02,0.4469760752444758,12.0,False,False
T5_d2135_b3_t25,T5,main,2135,3,T5/day_2135/block_3,25,10710,11209,10709,11209,500,94.54740142822266,False,10.0,0.19364051103167743,13.0,False,False
T5_d2135_b3_t26,T5,main,2135,3,T5/day_2135/block_3,26,11210,11710,11209,11710,501,81.87118530273438,False,10.02,0.13470931282958543,16.0,False,False
T5_d2135_b4_t0,T5,main,2135,4,T5/day_2135/block_4,0,495,995,494,995,501,115.59970092773438,False,10.02,0.1851474773497769,13.0,False,False
T5_d2135_b4_t1,T5,main,2135,4,T5/day_2135/block_4,1,996,1442,995,1442,447,82.1921157836914,True,8.94,0.35536557101709276,9.0,False,False
T5_d2135_b4_t2,T5,main,2135,4,T5/day_2135/block_4,2,1443,1942,1442,1942,500,96.14110565185547,False,10.0,0.007750011612303207,17.0,False,False
T5_d2135_b4_t3,T5,main,2135,4,T5/day_2135/block_4,3,1943,2261,1942,2261,319,46.843421936035156,True,6.38,0.4095564560237175,7.0,False,False
T5_d2135_b4_t4,T5,main,2135,4,T5/day_2135/block_4,4,2262,2581,2261,2581,320,60.44261932373047,True,6.4,0.3335612552657761,9.0,False,False
T5_d2135_b4_t5,T5,main,2135,4,T5/day_2135/block_4,5,2582,2985,2581,2985,404,85.69307708740234,True,8.08,0.1150755469690751,10.0,False,False
T5_d2135_b4_t6,T5,main,2135,4,T5/day_2135/block_4,6,2986,3116,2985,3116,131,24.407289505004883,True,2.62,0.7582989347457066,0.0,False,False
T5_d2135_b4_t7,T5,main,2135,4,T5/day_2135/block_4,7,3117,3614,3116,3614,498,87.13522338867188,True,9.96,0.3340894350905251,7.0,False,False
T5_d2135_b4_t8,T5,main,2135,4,T5/day_2135/block_4,8,3615,4115,3614,4115,501,73.62996673583984,False,10.02,0.43026126333764636,8.0,False,False
T5_d2135_b4_t9,T5,main,2135,4,T5/day_2135/block_4,9,4116,4265,4115,4265,150,50.70447540283203,True,3.0,0.3557098557970201,1.0,False,False
T5_d2135_b4_t10,T5,main,2135,4,T5/day_2135/block_4,10,4266,4382,4265,4382,117,68.26708221435547,True,2.34,0.10752852651513031,5.0,False,False
T5_d2135_b4_t11,T5,main,2135,4,T5/day_2135/block_4,11,4383,4882,4382,4882,500,71.14514923095703,False,10.0,0.5017202190753304,12.0,False,False
T5_d2135_b4_t12,T5,main,2135,4,T5/day_2135/block_4,12,4883,5383,4882,5383,501,115.21127319335938,False,10.02,0.6641445281909777,10.0,False,False
T5_d2135_b4_t13,T5,main,2135,4,T5/day_2135/block_4,13,5384,5883,5383,5883,500,85.90786743164062,False,10.0,0.48047921640336283,12.0,False,False
T5_d2135_b4_t14,T5,main,2135,4,T5/day_2135/block_4,14,5884,6384,5883,6384,501,111.18234252929688,False,10.02,0.2432207916395922,13.0,False,False
T5_d2135_b4_t15,T5,main,2135,4,T5/day_2135/block_4,15,6385,6885,6384,6885,501,38.27239990234375,False,10.02,0.6288021904445726,3.0,False,False
T5_d2135_b4_t16,T5,main,2135,4,T5/day_2135/block_4,16,6886,7152,6885,7152,267,67.18387603759766,True,5.34,0.2561585929992395,7.0,False,False
T5_d2135_b4_t17,T5,main,2135,4,T5/day_2135/block_4,17,7153,7362,7152,7362,210,37.029319763183594,True,4.2,0.42161251764209173,3.0,False,False
T5_d2135_b4_t18,T5,main,2135,4,T5/day_2135/block_4,18,7363,7484,7362,7484,122,27.300460815429688,True,2.44,0.7600847755331834,2.0,False,False
T5_d2135_b4_t19,T5,main,2135,4,T5/day_2135/block_4,19,7485,7861,7484,7861,377,50.66600036621094,True,7.54,0.5150059509108483,9.0,False,False
T5_d2135_b4_t20,T5,main,2135,4,T5/day_2135/block_4,20,7862,8038,7861,8038,177,47.81459426879883,True,3.54,0.4267743227657155,1.0,False,False
T5_d2135_b4_t21,T5,main,2135,4,T5/day_2135/block_4,21,8039,8562,8038,8562,524,67.7651596069336,False,10.48,0.3500404379213395,13.0,False,False
T5_d2135_b4_t22,T5,main,2135,4,T5/day_2135/block_4,22,8563,8965,8562,8965,403,55.07766342163086,True,8.06,0.3597384552576595,7.0,False,False
T5_d2135_b4_t23,T5,main,2135,4,T5/day_2135/block_4,23,8966,9059,8965,9059,94,62.89027404785156,True,1.88,0.41497846678569167,3.0,False,False
T5_d2135_b4_t24,T5,main,2135,4,T5/day_2135/block_4,24,9060,9322,9059,9322,263,56.08880615234375,True,5.26,0.4435043385696364,6.0,False,False
T5_d2135_b4_t25,T5,main,2135,4,T5/day_2135/block_4,25,9323,9443,9322,9443,121,54.82981872558594,True,2.42,0.5671875418183459,2.0,False,False
T5_d2135_b4_t26,T5,main,2135,4,T5/day_2135/block_4,26,9444,9602,9443,9602,159,10.644186019897461,True,3.18,0.9047074234388114,1.0,False,False
T5_d2135_b4_t27,T5,main,2135,4,T5/day_2135/block_4,27,9603,9955,9602,9955,353,35.742950439453125,True,7.06,0.7302678085461317,5.0,False,False
T5_d2135_b4_t28,T5,main,2135,4,T5/day_2135/block_4,28,9956,10167,9955,10167,212,43.22279357910156,True,4.24,0.5435383997256127,4.0,False,False
T5_d2135_b4_t29,T5,main,2135,4,T5/day_2135/block_4,29,10168,10668,10167,10668,501,75.99980163574219,False,10.02,0.3968747313129706,9.0,False,False
T5_d2135_b4_t30,T5,main,2135,4,T5/day_2135/block_4,30,10669,10871,10668,10871,203,36.37966537475586,True,4.06,0.715113049866725,5.0,False,False
T5_d2135_b4_t31,T5,main,2135,4,T5/day_2135/block_4,31,10872,11372,10871,11372,501,63.5074348449707,False,10.02,0.2939936440028836,11.0,False,False
T5_d2135_b4_t32,T5,main,2135,4,T5/day_2135/block_4,32,11373,11619,11372,11619,247,54.72602844238281,True,4.94,0.44613778445067703,5.0,False,False
T5_d2149_b1_t0,T5,main,2149,1,T5/day_2149/block_1,0,88,302,87,302,215,56.468631744384766,True,4.3,0.3653877538797396,3.0,False,False
T5_d2149_b1_t1,T5,main,2149,1,T5/day_2149/block_1,1,303,367,302,367,65,58.64555740356445,True,1.3,0.5746268877406198,1.0,False,False
T5_d2149_b1_t2,T5,main,2149,1,T5/day_2149/block_1,2,368,868,367,868,501,110.30371856689453,False,10.02,0.28991918429390623,9.0,False,False
T5_d2149_b1_t3,T5,main,2149,1,T5/day_2149/block_1,3,869,1368,868,1368,500,128.10635375976562,False,10.0,0.46594896002583414,6.0,False,False
T5_d2149_b1_t4,T5,main,2149,1,T5/day_2149/block_1,4,1369,1613,1368,1613,245,42.69378662109375,True,4.9,0.703363567634081,3.0,False,False
T5_d2149_b1_t5,T5,main,2149,1,T5/day_2149/block_1,5,1614,1907,1613,1907,294,95.31214904785156,True,5.88,0.020395071011184807,8.0,False,False
T5_d2149_b1_t6,T5,main,2149,1,T5/day_2149/block_1,6,1908,2408,1907,2408,501,124.76408386230469,False,10.02,0.09470306622492666,5.0,False,False
T5_d2149_b1_t7,T5,main,2149,1,T5/day_2149/block_1,7,2409,2808,2408,2808,400,139.2197265625,True,8.0,0.29357264018321944,5.0,False,False
T5_d2149_b1_t8,T5,main,2149,1,T5/day_2149/block_1,8,2809,3022,2808,3022,214,77.38861083984375,True,4.28,0.15925659248069562,4.0,False,False
T5_d2149_b1_t9,T5,main,2149,1,T5/day_2149/block_1,9,3023,3081,3022,3081,59,61.84748458862305,True,1.18,0.4868147126007895,1.0,False,False
T5_d2149_b1_t10,T5,main,2149,1,T5/day_2149/block_1,10,3082,3182,3081,3182,101,27.515316009521484,True,2.02,0.592488786892543,3.0,False,False
T5_d2149_b1_t11,T5,main,2149,1,T5/day_2149/block_1,11,3183,3315,3182,3315,133,18.484909057617188,True,2.66,0.8798799064780852,0.0,False,False
T5_d2149_b1_t12,T5,main,2149,1,T5/day_2149/block_1,12,3316,3488,3315,3488,173,41.174842834472656,True,3.46,0.6640016732401418,3.0,False,False
T5_d2149_b1_t13,T5,main,2149,1,T5/day_2149/block_1,13,3489,3536,3488,3536,48,75.258544921875,True,0.96,0.47262756508021336,1.0,False,False
T5_d2149_b1_t14,T5,main,2149,1,T5/day_2149/block_1,14,3537,3718,3536,3718,182,37.69285583496094,True,3.64,0.5642260801907023,5.0,False,False
T5_d2149_b1_t15,T5,main,2149,1,T5/day_2149/block_1,15,3719,3851,3718,3851,133,27.0563907623291,True,2.66,0.7234176240748202,2.0,False,False
T5_d2149_b1_t16,T5,main,2149,1,T5/day_2149/block_1,16,3852,3977,3851,3977,126,17.354141235351562,True,2.52,0.8449968616717406,0.0,False,False
T5_d2149_b1_t17,T5,main,2149,1,T5/day_2149/block_1,17,3978,4176,3977,4176,199,24.569915771484375,True,3.98,0.7686362930776851,4.0,False,False
T5_d2149_b1_t18,T5,main,2149,1,T5/day_2149/block_1,18,4177,4377,4176,4377,201,51.048343658447266,True,4.02,0.3754510497433611,1.0,False,False
T5_d2149_b1_t19,T5,main,2149,1,T5/day_2149/block_1,19,4378,4467,4377,4467,90,36.08448791503906,True,1.8,0.6752244851610211,0.0,False,False
T5_d2149_b1_t20,T5,main,2149,1,T5/day_2149/block_1,20,4468,4722,4467,4722,255,59.09159469604492,True,5.1,0.351932290797957,7.0,False,False
T5_d2149_b1_t21,T5,main,2149,1,T5/day_2149/block_1,21,4723,4884,4722,4884,162,76.74708557128906,True,3.24,0.2441362317956887,5.0,False,False
T5_d2149_b1_t22,T5,main,2149,1,T5/day_2149/block_1,22,4885,5001,4884,5001,117,20.874692916870117,True,2.34,0.8491315753386024,0.0,False,False
T5_d2149_b1_t23,T5,main,2149,1,T5/day_2149/block_1,23,5002,5501,5001,5501,500,150.10183715820312,False,10.0,0.631251309434495,10.0,False,False
T5_d2149_b1_t24,T5,main,2149,1,T5/day_2149/block_1,24,5502,5571,5501,5571,70,106.26720428466797,True,1.4,0.21782467380909268,2.0,False,False
T5_d2149_b1_t25,T5,main,2149,1,T5/day_2149/block_1,25,5572,5746,5571,5746,175,57.445980072021484,True,3.5,0.3570988310155264,3.0,False,False
T5_d2149_b1_t26,T5,main,2149,1,T5/day_2149/block_1,26,5747,5957,5746,5957,211,40.02170944213867,True,4.22,0.6262800983389313,4.0,False,False
T5_d2149_b1_t27,T5,main,2149,1,T5/day_2149/block_1,27,5958,6214,5957,6214,257,30.550016403198242,True,5.14,0.6430838640518922,4.0,False,False
T5_d2149_b1_t28,T5,main,2149,1,T5/day_2149/block_1,28,6215,6416,6214,6416,202,39.96138381958008,True,4.04,0.5995233754790219,4.0,False,False
T5_d2149_b1_t29,T5,main,2149,1,T5/day_2149/block_1,29,6417,6687,6416,6687,271,41.04494094848633,True,5.42,0.5715208070395493,2.0,False,False
T5_d2149_b1_t30,T5,main,2149,1,T5/day_2149/block_1,30,6688,6793,6687,6793,106,24.614032745361328,True,2.12,0.8629467955009572,0.0,False,False
T5_d2149_b1_t31,T5,main,2149,1,T5/day_2149/block_1,31,6794,7050,6793,7050,257,65.63006591796875,True,5.14,0.22366920418385494,4.0,False,False
T5_d2149_b1_t32,T5,main,2149,1,T5/day_2149/block_1,32,7051,7550,7050,7550,500,121.0753173828125,False,10.0,0.7410715583705689,10.0,False,False
T5_d2149_b1_t33,T5,main,2149,1,T5/day_2149/block_1,33,7551,7790,7550,7790,240,67.19009399414062,True,4.8,0.5667100478208583,4.0,False,False
T5_d2149_b1_t34,T5,main,2149,1,T5/day_2149/block_1,34,7791,7944,7790,7944,154,73.45858764648438,True,3.08,0.25344891676102765,5.0,False,False
T5_d2149_b1_t35,T5,main,2149,1,T5/day_2149/block_1,35,7945,8116,7944,8116,172,23.04467010498047,True,3.44,0.706724309427961,4.0,False,False
T5_d2149_b1_t36,T5,main,2149,1,T5/day_2149/block_1,36,8117,8564,8116,8564,448,42.89256286621094,True,8.96,0.39149486532665223,10.0,False,False
T5_d2149_b1_t37,T5,main,2149,1,T5/day_2149/block_1,37,8565,8673,8564,8673,109,63.44778823852539,True,2.18,0.299073838674336,1.0,False,False
T5_d2149_b1_t38,T5,main,2149,1,T5/day_2149/block_1,38,8674,8742,8673,8742,69,47.15118408203125,True,1.38,0.6947923640305195,2.0,False,False
T5_d2149_b1_t39,T5,main,2149,1,T5/day_2149/block_1,39,8743,8905,8742,8905,163,16.853187561035156,True,3.26,0.8572904422380122,1.0,False,False
T5_d2149_b1_t40,T5,main,2149,1,T5/day_2149/block_1,40,8906,9255,8905,9255,350,87.2813949584961,True,7.0,0.0568458782167237,12.0,False,False
T5_d2149_b1_t41,T5,main,2149,1,T5/day_2149/block_1,41,9256,9447,9255,9447,192,87.8558349609375,True,3.84,0.6517300072128844,0.0,False,False
T5_d2149_b1_t42,T5,main,2149,1,T5/day_2149/block_1,42,9448,9539,9447,9539,92,73.73567199707031,True,1.84,0.4063746860909108,2.0,False,False
T5_d2149_b1_t43,T5,main,2149,1,T5/day_2149/block_1,43,9540,9867,9539,9867,328,50.25018310546875,True,6.56,0.31699305274001127,8.0,False,False
T5_d2149_b1_t44,T5,main,2149,1,T5/day_2149/block_1,44,9868,10001,9867,10001,134,18.876388549804688,True,2.68,0.8299698362907189,1.0,False,False
T5_d2149_b1_t45,T5,main,2149,1,T5/day_2149/block_1,45,10002,10145,10001,10145,144,24.377197265625,True,2.88,0.6453778890651113,2.0,False,False
T5_d2149_b1_t46,T5,main,2149,1,T5/day_2149/block_1,46,10146,10186,10145,10186,41,24.19060516357422,True,0.82,0.5930889145279923,0.0,False,False
T5_d2149_b1_t47,T5,main,2149,1,T5/day_2149/block_1,47,10187,10313,10186,10313,127,9.046028137207031,True,2.54,0.9119119002629725,0.0,False,False
T5_d2149_b1_t48,T5,main,2149,1,T5/day_2149/block_1,48,10314,10538,10313,10538,225,39.7034912109375,True,4.5,0.7167542559600669,5.0,False,False
T5_d2149_b1_t49,T5,main,2149,1,T5/day_2149/block_1,49,10539,10698,10538,10698,160,20.533403396606445,True,3.2,0.8280297364062577,1.0,False,False
T5_d2149_b1_t50,T5,main,2149,1,T5/day_2149/block_1,50,10699,11027,10698,11027,329,29.77125358581543,True,6.58,0.5173365729941992,6.0,False,False
T5_d2149_b1_t51,T5,main,2149,1,T5/day_2149/block_1,51,11028,11096,11027,11096,69,31.973779678344727,True,1.38,0.6969404979391578,0.0,False,False
T5_d2149_b1_t52,T5,main,2149,1,T5/day_2149/block_1,52,11097,11203,11096,11203,107,31.979095458984375,True,2.14,0.5313378529773983,1.0,False,False
T5_d2149_b1_t53,T5,main,2149,1,T5/day_2149/block_1,53,11204,11271,11203,11271,68,31.36491584777832,True,1.36,0.752113831255286,1.0,False,False
T5_d2149_b1_t54,T5,main,2149,1,T5/day_2149/block_1,54,11272,11372,11271,11372,101,46.75173568725586,True,2.02,0.6414475575319228,2.0,False,False
T5_d2149_b1_t55,T5,main,2149,1,T5/day_2149/block_1,55,11373,11539,11372,11539,167,80.26283264160156,True,3.34,0.07596591029795838,5.0,False,False
T5_d2149_b1_t56,T5,main,2149,1,T5/day_2149/block_1,56,11540,11697,11539,11697,158,38.393280029296875,True,3.16,0.6750879742065534,4.0,False,False
T5_d2149_b1_t57,T5,main,2149,1,T5/day_2149/block_1,57,11698,11868,11697,11868,171,37.055274963378906,True,3.42,0.4827006112725705,2.0,False,False
T5_d2149_b2_t0,T5,main,2149,2,T5/day_2149/block_2,0,370,569,369,569,200,38.815643310546875,True,4.0,0.5432879218046434,3.0,False,False
T5_d2149_b2_t1,T5,main,2149,2,T5/day_2149/block_2,1,570,709,569,709,140,54.33921813964844,True,2.8,0.38839133572111745,2.0,False,False
T5_d2149_b2_t2,T5,main,2149,2,T5/day_2149/block_2,2,710,868,709,868,159,33.076114654541016,True,3.18,0.6968054710503471,2.0,False,False
T5_d2149_b2_t3,T5,main,2149,2,T5/day_2149/block_2,3,869,1144,868,1144,276,36.010215759277344,True,5.52,0.595178351939301,3.0,False,False
T5_d2149_b2_t4,T5,main,2149,2,T5/day_2149/block_2,4,1145,1384,1144,1384,240,34.43958282470703,True,4.8,0.5734850051573566,2.0,False,False
T5_d2149_b2_t5,T5,main,2149,2,T5/day_2149/block_2,5,1385,1558,1384,1558,174,32.35504150390625,True,3.48,0.6996995980564579,2.0,False,False
T5_d2149_b2_t6,T5,main,2149,2,T5/day_2149/block_2,6,1559,2019,1558,2019,461,65.14865112304688,True,9.22,0.39067315201712577,10.0,False,False
T5_d2149_b2_t7,T5,main,2149,2,T5/day_2149/block_2,7,2020,2165,2019,2165,146,21.07424545288086,True,2.92,0.8412939790846203,0.0,False,False
T5_d2149_b2_t8,T5,main,2149,2,T5/day_2149/block_2,8,2166,2384,2165,2384,219,39.68705749511719,True,4.38,0.7986615349903897,1.0,False,False
T5_d2149_b2_t9,T5,main,2149,2,T5/day_2149/block_2,9,2385,2770,2384,2770,386,76.2781753540039,True,7.72,0.3623423059579064,6.0,False,False
T5_d2149_b2_t10,T5,main,2149,2,T5/day_2149/block_2,10,2771,3271,2770,3271,501,141.8842315673828,False,10.02,0.8883422421407735,3.0,False,False
T5_d2149_b2_t11,T5,main,2149,2,T5/day_2149/block_2,11,3272,3460,3271,3460,189,62.11604690551758,True,3.78,0.3327084058393057,6.0,False,False
T5_d2149_b2_t12,T5,main,2149,2,T5/day_2149/block_2,12,3461,3684,3460,3684,224,40.374473571777344,True,4.48,0.5763562055282867,2.0,False,False
T5_d2149_b2_t13,T5,main,2149,2,T5/day_2149/block_2,13,3685,3810,3684,3810,126,51.96080780029297,True,2.52,0.5803806460880989,3.0,False,False
T5_d2149_b2_t14,T5,main,2149,2,T5/day_2149/block_2,14,3811,3979,3810,3979,169,14.319501876831055,True,3.38,0.8498475951496495,0.0,False,False
T5_d2149_b2_t15,T5,main,2149,2,T5/day_2149/block_2,15,3980,4183,3979,4183,204,24.78036880493164,True,4.08,0.8550914800594147,1.0,False,False
T5_d2149_b2_t16,T5,main,2149,2,T5/day_2149/block_2,16,4184,4283,4183,4283,100,48.355751037597656,True,2.0,0.3906913378728344,2.0,False,False
T5_d2149_b2_t17,T5,main,2149,2,T5/day_2149/block_2,17,4284,4384,4283,4384,101,17.879453659057617,True,2.02,0.8702507962318919,0.0,False,False
T5_d2149_b2_t18,T5,main,2149,2,T5/day_2149/block_2,18,4385,4631,4384,4631,247,84.67155456542969,True,4.94,0.25497852443585795,8.0,False,False
T5_d2149_b2_t19,T5,main,2149,2,T5/day_2149/block_2,19,4632,4713,4631,4713,82,19.426284790039062,True,1.64,0.8319562279430495,1.0,False,False
T5_d2149_b2_t20,T5,main,2149,2,T5/day_2149/block_2,20,4714,4839,4713,4839,126,31.45655059814453,True,2.52,0.6718706208042516,1.0,False,False
T5_d2149_b2_t21,T5,main,2149,2,T5/day_2149/block_2,21,4840,4996,4839,4996,157,27.095481872558594,True,3.14,0.6496085171257148,1.0,False,False
T5_d2149_b2_t22,T5,main,2149,2,T5/day_2149/block_2,22,4997,5219,4996,5219,223,40.979164123535156,True,4.46,0.32327503970163723,3.0,False,False
T5_d2149_b2_t23,T5,main,2149,2,T5/day_2149/block_2,23,5220,5300,5219,5300,81,40.14246368408203,True,1.62,0.7243205869197523,1.0,False,False
T5_d2149_b2_t24,T5,main,2149,2,T5/day_2149/block_2,24,5301,5340,5300,5340,40,26.73733901977539,True,0.8,0.4538602478976997,0.0,False,False
T5_d2149_b2_t25,T5,main,2149,2,T5/day_2149/block_2,25,5341,5486,5340,5486,146,11.89267349243164,True,2.92,0.8883359601488925,0.0,False,False
T5_d2149_b2_t26,T5,main,2149,2,T5/day_2149/block_2,26,5487,5877,5486,5877,391,38.84688186645508,True,7.82,0.5919012458026719,7.0,False,False
T5_d2149_b2_t27,T5,main,2149,2,T5/day_2149/block_2,27,5878,6065,5877,6065,188,18.170351028442383,True,3.76,0.8356409232694519,3.0,False,False
